pk_teuna_fikt,thum_geografi,sug_dereh,semel_yishuv,rehov1,rehov2,bayit,zomet_ironi,kvish1,kvish2,km,zomet_lo_ironi,yehida,shnat_teuna,hodesh_teuna,shaa,sug_yom,yom_layla,yom_bashavua,humrat_teuna,sug_teuna,had_maslul,rav_maslul,mehirut_muteret,tkinut,rohav,simun_timrur,teura,mezeg_avir,pne_kvish,sug_ezem,merhak_ezem,lo_haza,ofen_haziya,mekom_haziya,kivun_haziya,mahoz,nafa,ezor_tivi,maamad_minizipali,zurat_ishuv,status_igun,x,y,average_traffic_count
2016038536,1,3,0,,,,,20,0,99,8065,20,2016,9,92,4,5,5,1,1,1,0,5,1,2,3,3,1,1,9,9,9,1,1,2,5,51,511,99,99,1,177527,660491,4129.13541666667
2016038724,1,4,0,,,,,264,0,2068,,34,2016,7,11,4,5,3,1,9,3,0,2,1,4,3,4,1,2,9,9,9,0,0,9,6,21,621,99,99,1,176972,593089,529.994791666667
2016039712,1,4,0,,,,,40,0,2520,,52,2016,3,84,1,5,5,1,3,0,2,5,1,3,3,5,1,1,9,9,9,0,0,9,4,44,441,99,99,1,178374,633524,1020.0569047619
2016040143,2,4,0,,,,,458,0,376,,41,2016,8,41,4,1,4,1,2,3,0,4,1,3,3,1,1,1,9,9,9,0,0,9,7,77,77,99,99,1,233551,662770,47.1041666666667
2016040297,2,4,0,,,,,55,0,88,,41,2016,10,49,3,1,3,1,2,3,0,4,1,4,3,1,1,1,9,9,9,0,0,9,4,21,421,99,99,1,196776,675539,729.013020833333
2016041286,1,4,0,,,,,4,0,1920,,11,2016,8,61,4,1,1,1,5,2,0,3,1,2,3,1,1,1,9,9,9,0,0,9,3,32,321,99,99,1,197169,736274,1158.40197368421
2016041502,2,3,0,,,,,60,35,577,7190,43,2016,4,47,2,1,6,1,2,2,0,4,1,3,3,1,1,1,9,9,9,0,0,9,7,77,77,99,99,1,211377,608067,543.656103286385
2016041548,1,4,0,,,,,79,0,215,,14,2016,12,5,4,5,1,1,2,2,0,4,1,3,3,5,1,2,9,9,9,0,0,9,2,37,237,99,99,1,224625,738114,1123.5321969697
2016042698,1,4,0,,,,,20,0,200,,20,2016,4,73,4,1,1,1,4,1,0,5,1,5,3,1,1,1,9,9,9,0,0,9,5,51,511,99,99,1,181849,668126,4050.86805555556
2016042732,2,4,0,,,,,446,0,170,,41,2016,5,87,4,5,4,1,3,3,0,4,1,3,3,5,1,1,9,9,9,0,0,9,7,77,77,99,99,1,203177,660281,902.097222222222
2016042799,1,4,0,,,,,40,0,2353,,38,2016,5,81,4,5,6,1,9,0,2,5,1,3,3,5,1,1,9,9,9,0,0,9,6,61,611,99,99,1,178024,618777,671.090476190476
2016042991,1,4,0,,,,,79,0,80,,14,2016,9,80,4,5,4,1,1,1,0,5,1,1,3,3,1,1,9,9,9,3,2,1,2,24,241,99,99,1,214665,745562,1126.89015151515
2016043919,1,4,0,,,,,66,0,168,,14,2016,8,57,4,1,5,1,5,3,0,4,1,3,1,1,1,1,9,9,9,0,0,9,2,23,234,99,99,1,219111,718016,379.71130952381
2016044041,1,4,0,,,,,98,0,875,,12,2016,8,95,4,5,5,1,8,3,0,1,1,2,1,4,1,1,8,2,9,0,0,9,2,29,292,99,99,1,270990,793526,112.851388888889
2016044991,2,3,0,,,,,60,437,960,7222,43,2016,6,54,4,1,2,1,1,2,0,1,1,2,3,1,1,1,9,9,7,8,0,9,7,77,77,99,99,1,224951,640199,750.476525821596
2016045253,2,4,0,,,,,375,0,212,,43,2016,4,2,3,5,1,1,5,3,0,4,1,3,3,3,1,1,9,9,9,0,0,9,7,77,77,99,99,1,213442,623689,348.484375
2016045280,1,4,0,,,,,31,0,560,,34,2016,7,34,4,1,4,1,5,3,0,4,1,4,3,1,1,1,9,9,9,0,0,9,6,23,623,99,99,1,223657,569804,463.185606060606
2016045790,1,4,0,,,,,31,0,230,,34,2016,10,73,4,5,1,1,2,0,3,2,1,3,3,3,1,1,9,9,9,0,0,9,6,23,623,99,99,1,195135,575511,471.746212121212
2016047419,1,4,0,,,,,40,0,1112,,34,2016,12,55,4,1,7,1,10,2,0,4,1,3,3,1,1,1,9,9,9,0,0,9,6,26,626,99,99,1,178586,514488,485.422380952381
2016048002,1,4,0,,,,,4,0,980,,20,2016,4,94,4,5,7,1,1,1,0,5,1,4,3,3,1,1,9,9,9,2,2,1,4,42,442,99,99,1,175741,649422,718.821052631579
2016048445,2,4,0,,,,,60,0,1167,,41,2016,1,44,4,1,1,1,2,2,0,4,1,4,3,1,2,2,6,2,9,0,0,9,7,77,77,99,99,1,224022,656578,753.712441314554
2016048876,1,4,0,,,,,325,0,13,,34,2016,5,65,4,1,2,1,5,3,0,2,1,3,3,1,1,1,9,9,9,0,0,9,6,23,623,99,99,1,180800,592088,152.375
2016049111,1,4,0,,,,,4,0,1431,,51,2016,5,37,4,1,6,1,4,0,3,5,1,3,3,1,1,1,9,9,9,0,0,9,4,41,411,99,99,1,190630,688797,905.887280701754
2016049466,1,4,0,,,,,85,0,308,,12,2016,2,21,4,5,6,1,5,2,0,4,1,3,3,6,1,1,9,9,9,0,0,9,2,42,242,99,99,1,236993,759249,862.14737654321
2016050232,2,3,0,,,,,446,0,30,7198,43,2016,7,30,4,1,3,1,10,1,0,4,1,3,3,1,1,1,9,9,7,0,0,9,7,77,77,99,99,1,202537,648615,883.244444444444
2016050565,1,4,0,,,,,716,0,77,,14,2016,5,71,4,1,3,1,5,2,0,4,1,4,3,1,1,1,9,9,9,0,0,9,2,23,233,99,99,1,237673,724634,388.602272727273
2016051530,1,4,0,,,,,25,0,1710,,34,2016,2,59,4,1,6,1,2,1,0,5,0,3,3,1,1,1,9,9,9,0,0,9,6,62,623,99,99,1,185398,570048,309.272660818713
2016053649,1,4,0,,,,,25,0,2020,,34,2016,2,6,4,5,6,1,1,1,0,5,1,3,3,5,1,6,9,9,7,0,0,9,6,62,621,99,99,1,164921,585347,309.272660818713
2016053917,1,4,0,,,,,5614,0,31,,51,2016,12,17,4,5,5,1,8,0,3,1,1,3,3,3,1,1,2,2,9,0,0,9,4,41,412,99,99,1,199038,688009,610.826388888889
2016054380,1,4,0,,,,,71,0,246,,14,2016,7,48,4,1,3,1,5,3,0,4,1,3,3,1,1,1,9,9,9,0,0,9,2,32,232,99,99,1,232869,718733,481.484848484848
2016054563,1,4,0,,,,,65,0,688,,14,2016,1,73,4,5,5,1,1,2,0,4,1,4,3,3,1,1,9,9,9,1,2,2,2,22,222,99,99,1,238800,740574,850.668025362319
2016055755,1,4,0,,,,,40,0,2740,,52,2016,4,31,3,1,5,1,3,0,2,5,1,2,3,1,1,1,9,9,9,0,0,9,4,43,432,99,99,1,190113,649479,1020.0569047619
2016057408,1,4,0,,,,,4311,0,37,,52,2016,10,78,1,5,4,1,1,3,0,3,1,4,3,5,1,1,9,9,9,0,0,9,4,42,442,99,99,1,176519,650150,471.7
2016058694,2,4,0,,,,,60,,-68,,43,2016,9,81,4,5,7,1,1,3,0,4,1,3,3,3,1,1,9,9,9,1,2,2,7,77,77,99,99,4,212656,614968,463.50176056338
2016058702,1,4,0,,,,,574,0,75,,51,2016,9,15,4,5,7,1,10,3,0,2,1,3,1,5,9,9,9,9,9,0,0,9,3,24,324,99,99,1,203895,698502,539.772727272727
2016059602,1,4,0,,,,,75,0,479,,11,2016,1,28,4,5,6,1,5,0,2,5,1,4,3,6,1,1,6,2,9,0,0,9,3,31,311,99,99,1,203936,743215,775.952702702703
2016060129,2,4,0,,,,,465,0,287,,41,2016,7,67,4,1,2,1,2,2,0,4,1,3,3,1,1,1,9,9,9,0,0,9,7,77,77,99,99,1,217075,655847,365.363636363636
2016060606,1,4,0,,,,,2,0,690,,11,2016,7,86,4,5,3,1,1,0,2,7,1,2,3,5,1,1,9,9,9,1,2,9,3,32,324,99,99,1,192313,715304,1849.62760416667
2016060613,1,4,0,,,,,471,0,13,,20,2016,11,8,4,5,4,1,8,0,2,7,1,4,3,3,1,1,6,2,9,0,0,9,4,42,422,99,99,1,186038,663854,1313.65625
2016061093,2,4,0,,,,,60,0,384,,43,2016,11,74,4,5,4,1,5,3,0,2,1,3,1,4,1,1,9,9,9,0,0,9,7,77,77,99,99,1,202935,596859,751.31455399061
2016062154,1,4,0,,,,,412,0,173,,52,2016,1,55,4,1,7,1,2,0,3,4,1,3,3,1,2,2,9,9,9,0,0,9,4,43,432,99,99,1,185497,657844,518.88671875
2016062388,1,4,0,,,,,70,0,769,,11,2016,10,96,4,5,6,1,8,2,0,4,1,3,3,3,1,1,1,2,9,0,0,9,2,24,245,99,99,1,213792,767261,770.364583333333
2016062508,1,4,0,,,,,264,0,2030,,34,2016,3,76,4,5,1,1,5,3,0,5,1,3,3,5,1,1,9,9,9,0,0,9,6,62,623,99,99,1,174943,590092,541.427083333333
2016062928,2,4,0,,,,,505,0,299,,41,2016,11,74,4,5,2,1,19,3,0,4,1,3,3,5,1,1,9,9,9,0,0,9,7,77,77,99,99,1,209913,669368,414.097222222222
2016062951,1,4,0,,,,,25,0,1370,,34,2016,10,94,2,5,3,1,5,2,0,5,1,2,3,4,1,1,9,9,9,0,0,9,6,62,626,99,99,1,204972,549830,527.222953216374
2016062969,1,4,0,,,,,35,0,124,,38,2016,9,81,4,5,4,1,2,0,3,5,1,4,3,3,1,1,9,9,9,0,0,9,6,61,612,99,99,1,174289,617276,492.993243243243
2016063030,1,3,0,,,,,6,44,1150,4188,52,2016,7,67,4,1,1,1,1,0,3,7,1,3,3,1,1,1,9,9,5,8,0,9,4,43,432,99,99,1,189875,646519,1682.15079365079
2016065316,1,4,0,,,,,89,0,30,,11,2016,10,56,4,1,7,1,5,3,0,2,1,3,3,1,1,1,9,9,9,0,0,9,2,24,245,99,99,1,212422,768781,290.110185185185
2016065362,1,4,0,,,,,40,0,2934,,51,2016,3,78,4,5,4,1,3,0,2,5,1,4,3,3,1,1,9,9,9,0,0,9,4,42,422,99,99,1,190592,667846,971.54380952381
2016065912,1,4,0,,,,,672,0,259,,11,2016,7,53,4,1,4,1,2,3,0,4,1,3,3,1,1,1,9,9,9,0,0,9,3,11,311,99,99,1,205985,729103,518.815
2016066605,1,4,0,,,,,6,0,730,,38,2016,7,67,4,1,1,1,4,0,4,7,1,2,4,1,1,1,9,9,9,0,0,9,6,12,612,99,99,1,181161,606944,1682.15079365079
2016066633,1,4,0,,,,,40,0,2260,,38,2016,11,83,4,5,7,1,5,0,3,5,1,3,4,3,1,1,3,2,9,0,0,9,6,61,612,99,99,1,177152,610887,485.422380952381
2016067005,1,3,0,,,,,35,232,56,565,38,2016,7,53,4,1,2,1,3,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,6,11,611,99,99,1,168029,618051,493.627252252252
2016067254,1,4,0,,,,,1,0,331,,61,2016,7,39,4,1,5,1,6,0,2,5,1,4,4,1,1,1,9,9,9,0,0,9,1,12,112,99,99,1,198707,639123,2378.85
2016067974,1,3,0,,,,,375,3855,68,1909,61,2016,4,56,4,1,7,1,2,0,3,3,1,3,3,1,1,1,9,9,9,0,0,9,1,11,112,99,99,1,201156,622669,160.588541666667
2016068101,1,4,0,,,,,918,0,298,,12,2016,7,77,4,1,6,1,5,1,0,4,1,1,3,1,1,1,9,9,9,0,0,9,2,11,211,99,99,1,260560,782353,103.470588235294
2016069181,1,4,0,,,,,1,0,90,,52,2016,1,75,4,5,5,1,1,0,2,6,1,4,3,3,1,1,9,9,9,1,2,1,4,32,432,99,99,1,186640,655540,2378.85
2016070463,1,4,0,,,,,375,0,73,,61,2016,6,56,4,1,2,1,5,2,0,4,1,3,3,1,1,1,9,9,9,0,0,9,1,11,111,99,99,1,201425,623126,344.3046875
2016071566,1,4,0,,,,,3,0,2379,,38,2016,2,86,4,5,4,1,5,2,0,4,1,3,4,4,1,1,6,2,9,0,0,9,6,11,611,99,99,1,172751,623339,753.830168776371
2016072407,1,4,0,,,,,1,0,305,,61,2016,2,75,4,5,1,1,3,0,2,7,1,4,3,3,1,1,9,9,9,0,0,9,4,32,432,99,99,1,197722,641379,2301.52222222222
2016073330,1,4,0,,,,,2,0,260,,20,2016,3,22,4,5,1,1,15,1,0,5,1,3,3,3,1,1,9,9,9,0,0,9,5,51,511,99,99,1,182824,675883,1854.03385416667
2016073877,2,4,0,,,,,90,0,2750,,43,2016,12,59,4,1,5,1,5,2,0,4,1,3,3,1,1,1,9,9,9,0,0,9,7,77,77,99,99,1,242767,624921,388.642857142857
2016075035,1,4,0,,,,,444,0,412,,51,2016,7,77,4,1,5,1,8,0,3,1,1,3,3,1,1,1,6,1,9,0,0,9,4,41,412,99,99,1,200373,685907,863.065340909091
2016076064,1,4,0,,,,,241,0,200,,34,2016,1,89,4,5,3,1,3,0,2,5,1,4,4,3,1,1,9,9,9,0,0,9,6,62,622,99,99,1,165882,582418,567.164583333333
2016076179,1,4,0,,,,,66,0,260,,11,2016,5,62,4,1,7,1,2,0,3,4,1,3,3,1,1,1,9,9,9,0,0,9,2,23,234,99,99,1,213628,724525,223.988095238095
2016076770,1,4,0,,,,,806,0,34,,14,2016,4,62,4,1,5,1,13,3,0,4,1,2,3,1,1,1,9,9,9,0,0,9,2,22,222,99,99,1,237854,750122,263.261904761905
2016076838,1,4,0,,,,,8721,0,8,,12,2016,9,77,4,5,2,1,10,3,0,4,1,3,3,5,1,1,9,9,9,0,0,9,2,43,243,99,99,1,214753,765851,130.680555555556
2016076886,1,4,0,,,,,227,0,150,,34,2016,12,55,4,1,1,1,10,3,0,1,1,1,3,1,1,1,9,9,9,0,0,9,6,26,626,99,99,1,212655,535635,1.4375
2016077467,1,4,0,,,,,6,0,1464,,51,2016,3,83,4,5,3,1,1,0,2,7,1,5,4,5,1,1,9,9,4,8,0,9,4,42,421,99,99,1,196667,673069,1672.63392857143
2016077482,1,4,0,,,,,80,0,1950,,34,2016,12,68,4,5,6,1,4,3,0,5,1,3,3,5,1,1,9,9,9,0,0,9,6,23,623,99,99,1,210860,572025,131.364583333333
2016077559,2,4,0,,,,,505,0,309,,41,2016,10,66,4,1,2,1,5,1,0,4,1,3,3,1,1,1,9,9,9,0,0,9,7,77,77,99,99,1,210712,669027,414.097222222222
2016077814,1,4,0,,,,,90,0,1760,,34,2016,7,29,4,1,3,1,2,3,0,4,1,2,4,1,1,1,9,9,9,0,0,9,6,24,624,99,99,1,228725,538910,343.301820728291
2016078259,1,3,0,,,,,443,444,46,2019,52,2016,6,3,4,5,4,1,2,0,3,5,1,3,3,3,1,1,9,9,9,0,0,9,4,31,431,99,99,1,194395,651276,1022.56646825397
2016078417,1,4,0,,,,,412,0,191,,20,2016,11,85,4,5,1,1,1,1,0,5,1,3,4,3,1,1,9,9,6,8,0,9,5,52,512,99,99,1,186928,658578,1147.27994791667
2016079460,1,4,0,,,,,6,0,1520,,51,2016,11,26,4,1,4,1,3,0,3,7,1,5,3,1,2,1,9,9,9,0,0,9,4,21,421,99,99,1,196208,678597,1739.08333333333
2016079811,1,4,0,,,,,483,0,15,,51,2016,6,88,4,5,6,1,5,0,3,5,1,3,3,3,1,1,9,9,9,0,0,9,4,42,422,99,99,1,192279,667397,323.618055555556
2016080347,1,4,0,,,,,431,0,170,,52,2016,12,92,4,5,1,1,3,1,0,7,1,5,3,3,1,1,9,9,9,0,0,9,4,44,442,99,99,1,183021,648794,2294.78333333333
2016082652,1,4,0,,,,,40,0,2870,,51,2016,8,93,4,5,1,1,17,0,3,5,1,3,3,3,1,1,9,9,9,0,0,9,4,42,422,99,99,1,191211,661653,971.990238095238
2016082852,1,4,0,,,,,310,0,30,,34,2016,9,61,4,1,2,1,5,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,6,23,623,99,99,1,173792,583581,277.270833333333
2016083223,2,4,0,,,,,5505,0,10,,41,2016,10,30,4,1,3,1,3,3,0,1,1,1,3,1,1,1,9,9,9,0,0,9,4,42,421,99,99,1,195472,677089,956.796296296296
2016083717,1,4,0,,,,,4,0,1470,,51,2016,12,29,4,1,6,1,3,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,4,41,411,99,99,1,191264,692660,905.887280701754
2016083769,1,3,0,,,,,4,8510,2345,4048,11,2016,1,36,4,1,7,1,2,0,2,3,1,5,3,1,1,2,9,9,9,0,0,9,2,24,246,99,99,1,208827,761889,718.821052631579
2016083969,1,4,0,,,,,99,0,143,,12,2016,10,31,4,1,6,1,18,1,0,4,1,2,3,1,1,1,9,9,9,0,0,9,2,92,292,99,99,1,265414,794246,273.824074074074
2016085373,1,4,0,,,,,40,0,2730,,52,2016,9,34,4,1,5,1,4,0,2,5,1,5,3,1,1,1,9,9,9,0,0,9,4,43,432,99,99,1,189742,648701,1020.0569047619
2016085764,1,3,0,,,,,65,77,705,1147,14,2016,4,61,4,1,1,1,2,0,3,5,1,5,3,1,1,1,9,9,9,0,0,9,2,22,222,99,99,1,238531,742270,870.067934782609
2016085964,1,4,0,,,,,1,0,271,,52,2016,8,87,4,5,4,1,1,0,2,6,1,3,3,3,1,1,9,9,9,1,2,2,4,43,431,99,99,1,195196,643476,2333.80555555556
2016085990,1,3,0,,,,,4,553,1392,335,51,2016,7,29,4,1,1,1,11,0,3,4,1,4,3,1,1,1,9,9,9,0,0,9,4,41,411,99,99,1,189983,684908,1158.40197368421
2016086120,1,4,0,,,,,70,0,435,,11,2016,2,46,4,1,2,1,4,0,3,5,1,5,4,1,1,1,9,9,9,0,0,9,3,31,311,99,99,1,207398,740220,984.350694444444
2016086161,1,4,0,,,,,6,0,980,,38,2016,9,13,4,5,7,1,3,0,3,7,1,5,3,5,1,1,9,9,9,0,0,9,6,11,611,99,99,1,184187,631341,1038.36805555556
2016086187,1,4,0,,,,,70,0,760,,11,2016,9,79,4,5,5,1,5,3,0,4,0,3,3,3,1,1,9,9,9,0,0,9,2,24,245,99,99,1,213802,766399,1018.25868055556
2016088062,2,4,0,,,,,505,0,204,,43,2016,7,80,4,5,4,1,2,3,0,4,1,3,3,6,1,1,9,9,9,0,0,9,7,77,77,99,99,1,200483,668571,402.152777777778
2016088278,1,3,0,,,,,4,653,1687,373,11,2016,12,90,4,5,4,1,1,0,3,3,1,3,3,3,1,1,9,9,9,1,1,1,3,32,324,99,99,1,193669,713733,1159.22171052632
2016088634,1,3,0,,,,,4,3411,568,265,38,2016,5,2,4,5,5,1,2,0,3,5,1,3,3,3,1,1,9,9,9,0,0,9,6,14,614,99,99,1,159401,612408,1199.32894736842
2016089690,2,4,0,,,,,505,0,411,,41,2016,1,31,4,1,3,1,2,1,0,4,1,3,3,1,1,1,9,9,9,0,0,9,7,77,77,99,99,1,219909,669929,395.472222222222
2016089770,1,4,0,,,,,7155,0,1,,14,2016,12,73,4,5,1,1,5,3,0,4,1,3,3,5,1,4,9,9,9,0,0,9,2,23,234,99,99,1,228763,723583,280.208333333333
2016090277,1,4,0,,,,,6,0,2146,,11,2016,12,50,4,1,3,1,3,0,2,5,1,3,3,1,1,1,9,9,9,0,0,9,3,11,311,99,99,1,209503,735808,1672.63392857143
2016092487,1,4,0,,,,,716,0,54,,14,2016,6,20,4,5,4,1,8,3,0,4,1,3,3,5,1,1,6,2,9,0,0,9,2,33,233,99,99,1,237462,722424,395.856060606061
2016092648,1,4,0,,,,,90,0,1350,,34,2016,6,74,4,1,5,1,5,2,0,5,1,3,3,1,1,1,9,9,9,0,0,9,6,25,625,99,99,1,218288,500657,388.642857142857
2016093357,1,4,0,,,,,20,0,169,,20,2016,2,63,4,1,2,1,4,0,2,5,1,5,3,1,1,1,9,9,9,0,0,9,5,51,511,99,99,1,180969,665178,3971.14236111111
2016093995,1,4,0,,,,,310,0,40,,34,2016,12,77,4,5,5,1,1,3,0,5,1,3,3,5,1,1,9,9,9,1,2,2,6,62,623,99,99,1,174620,584131,275.027777777778
2016094118,1,4,0,,,,,20,0,200,,52,2016,6,67,4,1,5,1,11,0,2,5,1,3,3,1,1,1,9,9,9,0,0,9,5,51,511,99,99,1,181849,668126,4129.13541666667
2016094617,1,4,0,,,,,465,0,34,,51,2016,4,91,4,5,6,1,5,3,0,4,1,3,3,5,1,1,9,9,9,0,0,9,4,22,422,99,99,1,198900,660615,252.041666666667
2016095844,1,3,0,,,,,80,25,1764,4037,34,2016,8,71,4,1,4,1,2,0,4,5,1,3,3,1,1,1,9,9,9,0,0,9,6,62,623,99,99,1,198421,562032,128.802083333333
2016096128,1,4,0,,,,,6,0,1696,,51,2016,8,11,4,5,7,1,1,0,2,7,1,5,3,5,1,1,9,9,9,1,2,2,4,12,412,99,99,1,201254,694909,1038.36805555556
2016096373,1,4,0,,,,,784,0,213,,12,2016,12,63,4,1,2,1,2,2,0,2,1,2,3,11,2,2,9,9,9,0,0,9,2,24,241,99,99,1,224314,754753,571.734375
2016097256,1,4,0,,,,,75,0,415,,11,2016,4,61,4,1,5,1,1,3,0,5,1,1,3,1,1,1,9,9,9,1,2,1,3,31,311,99,99,1,207991,738669,1014.68018018018
2016097973,1,4,0,,,,,3,0,2530,,52,2016,10,82,4,5,2,1,2,0,3,5,1,3,3,3,1,1,9,9,9,0,0,9,4,41,441,99,99,1,183297,633118,752.540611814346
2016098316,1,4,0,,,,,431,0,332,,52,2016,10,41,4,1,1,1,3,0,2,3,0,3,4,1,1,1,9,9,9,0,0,9,4,43,431,99,99,1,198220,644440,2294.78333333333
2016098338,1,4,0,,,,,25,0,1700,,34,2016,4,94,4,5,6,1,4,0,4,5,1,3,3,3,1,1,3,2,9,0,0,9,6,23,623,99,99,1,186390,569794,309.272660818713
2016098544,1,4,0,,,,,31,0,180,,34,2016,2,91,4,5,3,1,5,2,0,2,1,3,3,5,1,1,9,9,9,0,0,9,6,62,623,99,99,1,191494,578746,457.80303030303
2017000801,1,4,0,,,,,8510,0,50,,11,2017,10,4,4,5,1,1,5,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,2,24,246,99,99,1,208517,761190,282.114583333333
2017001069,1,4,0,,,,,854,0,170,,12,2017,7,56,4,1,3,1,5,2,0,4,1,3,3,1,1,1,9,9,9,0,0,9,2,24,243,99,99,1,226747,765600,414.291666666667
2017001556,1,4,0,,,,,6,0,1500,,51,2017,3,66,4,1,5,1,3,0,2,7,1,4,3,1,1,1,9,9,9,0,0,9,4,21,421,99,99,1,196181,676636,1799.875
2017002981,1,4,0,,,,,40,0,2580,,52,2017,8,81,4,5,6,1,10,0,2,5,1,3,3,3,1,1,9,9,9,0,0,9,4,44,441,99,99,1,179745,638455,671.090476190476
2017003237,2,4,0,,,,,60,0,706,,43,2017,7,17,4,5,6,1,5,3,0,4,1,3,4,3,1,1,6,2,9,0,0,9,7,77,77,99,99,1,212710,617244,543.656103286385
2017003399,1,4,0,,,,,40,0,2890,,51,2017,11,34,4,1,2,1,4,0,3,5,1,3,3,1,1,1,9,9,9,0,0,9,4,42,422,99,99,1,190987,663682,955.589285714286
2017004532,1,4,0,,,,,98,0,840,,12,2017,1,11,4,5,1,1,10,3,0,4,1,3,3,5,2,2,9,9,9,0,0,9,2,29,292,99,99,1,272109,790772,112.101388888889
2017005329,1,4,0,,,,,70,0,680,,11,2017,10,7,1,5,5,1,5,2,0,4,1,3,3,3,1,1,9,9,9,0,0,9,2,24,246,99,99,1,215335,759286,1018.25868055556
2017005679,1,4,0,,,,,866,0,340,,12,2017,1,59,4,1,2,1,5,1,0,4,1,4,3,1,1,1,9,9,9,0,0,9,2,12,212,99,99,1,240284,760218,412.802083333333
2017005799,1,4,0,,,,,4,0,1160,,20,2017,1,95,4,5,7,1,4,1,0,1,1,4,3,3,1,1,9,9,9,0,0,9,5,52,512,99,99,1,184897,663610,718.821052631579
2017006214,2,3,0,,,,,60,0,1277,9953,41,2017,1,5,4,5,6,1,10,2,0,4,1,3,3,5,2,2,9,9,9,0,0,9,7,77,77,99,99,1,223503,663532,543.656103286385
2017008767,1,4,0,,,,,444,0,390,,51,2017,6,26,4,1,4,1,2,2,0,1,1,3,4,1,1,1,9,9,9,0,0,9,4,41,412,99,99,1,199601,683812,845.952651515152
2017010287,1,4,0,,,,,204,0,1610,,34,2017,10,61,1,1,5,1,2,2,0,5,1,2,3,1,1,1,9,9,9,0,0,9,6,62,626,99,99,1,198344,550591,99.2083333333333
2017010401,1,4,0,,,,,224,0,40,,34,2017,7,73,4,1,6,1,5,3,0,5,1,3,3,1,1,1,9,9,9,0,0,9,6,26,626,99,99,1,186758,550101,92.2916666666667
2017012107,1,4,0,,,,,75,0,430,,11,2017,11,90,4,5,1,1,4,1,0,3,1,2,3,3,1,1,9,9,9,0,0,9,3,31,311,99,99,1,206966,739865,1028.16103603604
2017012900,1,4,0,,,,,4,0,1180,,20,2017,8,81,4,5,2,1,8,3,0,4,1,3,3,3,1,1,8,9,9,0,0,9,5,52,512,99,99,1,185555,665593,1157.56403508772
2017012959,1,3,0,,,,,4,0,1528,359,51,2017,12,34,4,1,5,1,1,0,2,4,1,3,4,1,1,1,9,9,9,3,1,2,4,41,411,99,99,1,191531,698411,1199.32894736842
2017013921,1,4,0,,,,,22,0,90,,11,2017,11,24,4,5,4,1,5,0,2,7,1,4,3,6,1,1,9,9,9,0,0,9,3,11,311,99,99,1,208933,747034,1819
2017013945,2,4,0,,,,,60,0,670,,43,2017,6,70,4,1,6,1,5,3,0,4,1,3,3,1,1,1,9,9,9,0,0,9,7,77,77,99,99,1,212035,614467,543.656103286385
2017014006,1,3,0,,,,,85,806,333,1159,12,2017,7,57,4,1,4,1,2,1,0,4,0,3,3,1,1,1,9,9,9,0,0,9,2,21,212,99,99,1,239412,758601,1049.7337962963
2017015199,1,3,0,,,,,3835,38,0,629,61,2017,6,64,4,1,5,1,1,3,0,4,1,4,3,1,1,1,9,9,9,1,1,1,1,11,112,99,99,1,198387,629172,140.25
2017015596,2,4,0,,,,,436,0,67,,43,2017,4,79,1,5,3,1,1,0,2,5,0,3,3,3,1,1,9,9,9,1,2,2,7,74,999,99,99,1,216817,637508,502.882575757576
2017015923,1,4,0,,,,,4,0,1240,,20,2017,1,70,4,5,4,1,7,3,0,4,1,4,3,3,1,1,9,9,9,0,0,9,4,42,421,99,99,1,187819,670602,1159.22171052632
2017015982,2,4,0,,,,,60,0,360,,43,2017,7,69,4,1,7,1,5,2,0,4,1,3,3,1,1,1,9,9,9,0,0,9,7,77,77,99,99,1,202007,594639,463.50176056338
2017016279,1,4,0,,,,,5,0,90,,51,2017,6,35,4,1,5,1,3,0,3,6,1,5,3,1,1,1,9,9,9,0,0,9,4,42,422,99,99,1,189554,669814,1834.31752873563
2017016642,1,4,0,,,,,234,0,80,,34,2017,6,1,4,5,1,1,10,2,0,1,1,3,3,5,1,1,9,9,9,0,0,9,6,22,622,99,99,1,156196,576565,71.0648148148148
2017016649,1,4,0,,,,,444,,295,,51,2017,5,52,4,1,5,1,8,0,3,1,1,5,4,1,1,1,8,1,9,0,0,9,4,21,421,99,99,1,196053,675103,863.065340909091
2017017190,1,4,0,,,,,40,0,1990,,34,2017,4,66,4,1,1,1,9,0,3,5,1,3,3,1,1,1,9,9,9,0,0,9,6,23,623,99,99,1,180603,585741,971.990238095238
2017018303,1,4,0,,,,,25,0,1510,,34,2017,9,67,4,1,1,1,2,1,0,5,1,3,3,1,1,1,9,9,9,0,0,9,6,23,623,99,99,1,200474,559879,544.385233918129
2017019178,2,4,0,,,,,60,0,660,,43,2017,2,56,4,1,4,1,19,2,0,4,1,3,4,1,1,1,9,9,9,0,0,9,7,77,77,99,99,1,211215,614181,751.31455399061
2017019697,2,4,0,,,,,90,0,3210,,41,2017,10,49,3,1,2,1,5,2,0,4,1,3,3,1,1,2,6,2,9,0,0,9,7,77,77,99,99,1,243940,661690,341.35119047619
